label,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
two,0.7912418246269226,0.7795643210411072,5.083982728137926e-07,0.7351096868515015,0.7440266013145447,-0.021897686645388603,0.6951204538345337,0.6835501194000244,-0.03550489991903305,0.7020410895347595,0.6188710927963257,-0.05223337933421135,0.7375039458274841,0.578851044178009,-0.06771869957447052,0.7041786313056946,0.5774391889572144,-0.009503272362053394,0.6709808707237244,0.5049793720245361,-0.0294856708496809,0.6512409448623657,0.4592582583427429,-0.044998250901699066,0.6382930278778076,0.41694676876068115,-0.05681703984737396,0.742394745349884,0.5646085143089294,-0.01634196750819683,0.7333078384399414,0.46900802850723267,-0.03926316648721695,0.7249596118927002,0.4090370535850525,-0.05775296315550804,0.722486138343811,0.35676518082618713,-0.06980448216199875,0.7803546190261841,0.5760600566864014,-0.027020208537578583,0.7802454233169556,0.5041519403457642,-0.060435645282268524,0.7662492394447327,0.5555998086929321,-0.06893143802881241,0.7608357667922974,0.6064111590385437,-0.06630417704582214,0.817331850528717,0.6038021445274353,-0.03961576521396637,0.811866283416748,0.5511153936386108,-0.06557045876979828,0.7968292236328125,0.5806795358657837,-0.06792911142110825,0.788585901260376,0.6192140579223633,-0.06447187811136246
two,0.7884026169776917,0.7768652439117432,5.057808607489278e-07,0.7322919368743896,0.7424676418304443,-0.021272728219628334,0.6915059089660645,0.6817128658294678,-0.03465932235121727,0.6980882287025452,0.6182013154029846,-0.05125676840543747,0.7332736253738403,0.5789843797683716,-0.06689365953207016,0.700956404209137,0.5753180980682373,-0.009858070872724056,0.6680800914764404,0.5036776065826416,-0.02968231402337551,0.6483688950538635,0.45879697799682617,-0.045149147510528564,0.6352004408836365,0.417189359664917,-0.05704232677817345,0.739027738571167,0.562580943107605,-0.017151379957795143,0.730178952217102,0.4669349789619446,-0.039666760712862015,0.7216633558273315,0.4082299470901489,-0.057937026023864746,0.7189492583274841,0.3567378520965576,-0.06998015195131302,0.7769637107849121,0.5741633772850037,-0.028163302689790726,0.7756626009941101,0.5014636516571045,-0.061190638691186905,0.7613117694854736,0.5540375709533691,-0.06953190267086029,0.756128191947937,0.6048977971076965,-0.06705468893051147,0.8139085173606873,0.60212641954422,-0.041008055210113525,0.8065229058265686,0.5497697591781616,-0.06688070297241211,0.7918631434440613,0.5809207558631897,-0.06904436647891998,0.7849530577659607,0.6197593808174133,-0.06559205800294876
two,0.7858375906944275,0.7785385847091675,4.854106236962252e-07,0.7302916049957275,0.7426285743713379,-0.01849626563489437,0.6886746287345886,0.6805883049964905,-0.03053797408938408,0.6937671899795532,0.6183584928512573,-0.04635169357061386,0.7290540337562561,0.5813375115394592,-0.06135091930627823,0.6999596953392029,0.5749087333679199,-0.007490891497582197,0.6670295000076294,0.5031324625015259,-0.02653898298740387,0.6473691463470459,0.45898836851119995,-0.04148400202393532,0.6344382166862488,0.41789692640304565,-0.052913326770067215,0.7368088960647583,0.562995970249176,-0.015703726559877396,0.7272060513496399,0.46630537509918213,-0.037156008183956146,0.7184914946556091,0.4073024392127991,-0.0546092689037323,0.7162075638771057,0.35592517256736755,-0.0661793127655983,0.7741522192955017,0.5747326016426086,-0.027435455471277237,0.7718894481658936,0.5015135407447815,-0.05887634679675102,0.7561906576156616,0.5537811517715454,-0.06682466715574265,0.7502042651176453,0.6053878664970398,-0.06439021229743958,0.8107444047927856,0.602274477481842,-0.0408564992249012,0.8025892972946167,0.548395037651062,-0.06500963121652603,0.7861982583999634,0.5784276723861694,-0.06672929227352142,0.7777441143989563,0.6174322366714478,-0.06330444663763046
two,0.7834267616271973,0.776148796081543,4.721407265151356e-07,0.725915789604187,0.7386885285377502,-0.017384637147188187,0.6849092245101929,0.6791138052940369,-0.029858054593205452,0.6872669458389282,0.6211459636688232,-0.046280261129140854,0.7183815836906433,0.5826161503791809,-0.06216912716627121,0.6991661787033081,0.5721374154090881,-0.008502949960529804,0.6677567958831787,0.5019420981407166,-0.028829991817474365,0.6485968232154846,0.45791590213775635,-0.044752657413482666,0.6362550258636475,0.4164038896560669,-0.05647146701812744,0.7354766130447388,0.5614444017410278,-0.017600640654563904,0.7276759743690491,0.4643089771270752,-0.039226144552230835,0.7187440991401672,0.40691956877708435,-0.056379035115242004,0.7164831757545471,0.35584545135498047,-0.06759818643331528,0.7722768187522888,0.5737400054931641,-0.030124947428703308,0.7686172723770142,0.5040828585624695,-0.06126638874411583,0.7505147457122803,0.555973470211029,-0.06908179074525833,0.7440062165260315,0.6056608557701111,-0.06668870896100998,0.8080306649208069,0.6014217138290405,-0.04421396926045418,0.7971994876861572,0.55019211769104,-0.0671239122748375,0.7788273692131042,0.5798505544662476,-0.0679086223244667,0.7699122428894043,0.6169876456260681,-0.06403706222772598
two,0.782417356967926,0.7748466730117798,4.71726053774546e-07,0.7238514423370361,0.7368438839912415,-0.010964466258883476,0.6800853610038757,0.6749480962753296,-0.020486945286393166,0.675000011920929,0.6165675520896912,-0.03523247316479683,0.710262656211853,0.5924766063690186,-0.04999003931879997,0.7034948468208313,0.5694627165794373,-0.00411839596927166,0.6751205921173096,0.49807053804397583,-0.021425606682896614,0.6566795110702515,0.454741895198822,-0.03430386260151863,0.6441004872322083,0.41482779383659363,-0.044441234320402145,0.7370085120201111,0.5612524747848511,-0.015768252313137054,0.7339372038841248,0.4599330425262451,-0.036304157227277756,0.7241993546485901,0.4033847451210022,-0.0515129528939724,0.721143364906311,0.35538309812545776,-0.060930121690034866,0.7708747982978821,0.5750827789306641,-0.02993141859769821,0.7606407403945923,0.5071172714233398,-0.058376435190439224,0.7373327612876892,0.5594118237495422,-0.06324543803930283,0.7292698621749878,0.6067715287208557,-0.05886493995785713,0.8033448457717896,0.6035486459732056,-0.04524765536189079,0.7839607000350952,0.5538145303726196,-0.06446825712919235,0.7645538449287415,0.5857174396514893,-0.0626632496714592,0.7588016390800476,0.6214442849159241,-0.05730003863573074
two,0.7791553735733032,0.7744275331497192,4.876440016232664e-07,0.7191591262817383,0.7372344732284546,-0.006743937730789185,0.6787772178649902,0.6699233651161194,-0.012937987223267555,0.6632428169250488,0.6116854548454285,-0.025604479014873505,0.6856182813644409,0.5935468077659607,-0.03821593150496483,0.7129803895950317,0.566892683506012,0.003269648179411888,0.6868995428085327,0.4915989637374878,-0.010662015527486801,0.6709215641021729,0.44660788774490356,-0.02039220929145813,0.6592814326286316,0.4078228175640106,-0.02824721485376358,0.7443875670433044,0.5653907656669617,-0.011044914834201336,0.7434831261634827,0.4598129987716675,-0.03232789412140846,0.7325537800788879,0.399707555770874,-0.04862777888774872,0.7264460325241089,0.35372287034988403,-0.05801762640476227,0.7729341387748718,0.5841583013534546,-0.02769600600004196,0.7514545321464539,0.5174268484115601,-0.05750993266701698,0.7210990190505981,0.563110888004303,-0.06499525904655457,0.7070485353469849,0.6060900688171387,-0.061705704778432846,0.7945619225502014,0.6149091720581055,-0.04501312971115112,0.764875054359436,0.5627347230911255,-0.06471680849790573,0.7391796708106995,0.593134343624115,-0.06446640938520432,0.7270652651786804,0.630246639251709,-0.06026745215058327
two,0.7784031629562378,0.7731016278266907,5.031347996009572e-07,0.7164393663406372,0.7298831939697266,-0.0055122096091508865,0.680231511592865,0.6618021726608276,-0.011758639477193356,0.6619145274162292,0.6106356978416443,-0.0241340771317482,0.6725665926933289,0.5836161375045776,-0.035615742206573486,0.7259100675582886,0.5617892146110535,0.002566434908658266,0.7026638388633728,0.4857199788093567,-0.013067662715911865,0.688409686088562,0.4401549994945526,-0.023057863116264343,0.6775440573692322,0.40092265605926514,-0.030058667063713074,0.7558218836784363,0.561937153339386,-0.011384386569261551,0.754842221736908,0.45903247594833374,-0.033609241247177124,0.7444274425506592,0.3980029225349426,-0.04929574579000473,0.738201379776001,0.3503267467021942,-0.05736890807747841,0.778883695602417,0.581336259841919,-0.02763177454471588,0.7426486015319824,0.5280643105506897,-0.05787574499845505,0.705994725227356,0.5683888792991638,-0.06507623940706253,0.689058780670166,0.6055237650871277,-0.06132492795586586,0.7899144887924194,0.6130795478820801,-0.044431474059820175,0.7506190538406372,0.5749760866165161,-0.06417946517467499,0.722042977809906,0.6035496592521667,-0.06380000710487366,0.7091512084007263,0.6353849768638611,-0.05910777300596237
two,0.7788390517234802,0.7719472646713257,4.904757133772364e-07,0.7148963809013367,0.7202425599098206,-0.008735458366572857,0.6815478801727295,0.6545071005821228,-0.019349174574017525,0.6622540950775146,0.6071787476539612,-0.03526626154780388,0.66258704662323,0.5787066221237183,-0.0501132532954216,0.7410979866981506,0.5576688647270203,-0.008126858621835709,0.7169975638389587,0.4790751338005066,-0.028648363426327705,0.7024288177490234,0.4314507842063904,-0.042354460805654526,0.6924310326576233,0.389225035905838,-0.05211810767650604,0.7693982124328613,0.5633258819580078,-0.02218768745660782,0.7614684700965881,0.4600852131843567,-0.049591850489377975,0.7500797510147095,0.3977389335632324,-0.06831972301006317,0.7452771067619324,0.3469654619693756,-0.07900254428386688,0.787205159664154,0.5869529247283936,-0.038181886076927185,0.7417645454406738,0.5242137908935547,-0.07226751744747162,0.698299765586853,0.5641335844993591,-0.07781393080949783,0.6781137585639954,0.6009762287139893,-0.07311931997537613,0.7901296615600586,0.6223487854003906,-0.055005669593811035,0.7457850575447083,0.5757240653038025,-0.07946249842643738,0.7124208807945251,0.6002565622329712,-0.07936589419841766,0.6947823762893677,0.6294980645179749,-0.07444921880960464
two,0.7814640402793884,0.7733122110366821,4.916297484669485e-07,0.7159669995307922,0.7174190878868103,-0.008392618037760258,0.686378002166748,0.6511592268943787,-0.020476680248975754,0.6686695218086243,0.6059783697128296,-0.03759704530239105,0.6629024147987366,0.576698899269104,-0.05380414426326752,0.7473992109298706,0.555926501750946,-0.013198673725128174,0.725834310054779,0.4771203100681305,-0.03566979989409447,0.7133417725563049,0.4274424910545349,-0.050873614847660065,0.7047526836395264,0.3832893371582031,-0.061731018126010895,0.7729194164276123,0.5643635988235474,-0.028173554688692093,0.7664639949798584,0.4622250497341156,-0.05786969140172005,0.7555489540100098,0.3982306122779846,-0.07774437963962555,0.7500121593475342,0.34411513805389404,-0.08913630247116089,0.7875586748123169,0.5901883244514465,-0.04443490505218506,0.738852858543396,0.5238199830055237,-0.07955403625965118,0.696467399597168,0.5641279220581055,-0.08276567608118057,0.6780866384506226,0.5992469191551208,-0.07639125734567642,0.7871135473251343,0.6275585293769836,-0.061497777700424194,0.7399991750717163,0.5758411884307861,-0.08573762327432632,0.7081683278083801,0.6033411622047424,-0.08312442898750305,0.6939991116523743,0.6350612640380859,-0.07626952975988388
two,0.7839483618736267,0.7697113752365112,5.047057243245945e-07,0.7166894674301147,0.7083652019500732,-0.00728205731138587,0.6892164945602417,0.6438716053962708,-0.020271623507142067,0.6712351441383362,0.5987615585327148,-0.038491640239953995,0.66073077917099,0.5696568489074707,-0.05590474605560303,0.7563943862915039,0.5533826947212219,-0.015754954889416695,0.7353147268295288,0.4748464524745941,-0.039371125400066376,0.7237499952316284,0.42392122745513916,-0.05566060543060303,0.7153856754302979,0.37930476665496826,-0.06717589497566223,0.7798410058021545,0.5638771653175354,-0.031239649280905724,0.7684978246688843,0.46077626943588257,-0.06183325871825218,0.7555215358734131,0.39558112621307373,-0.08235572278499603,0.7488446831703186,0.34151166677474976,-0.09452488273382187,0.7900212407112122,0.5909311175346375,-0.04745997115969658,0.7350746989250183,0.5203337073326111,-0.08119171112775803,0.6956565380096436,0.5612733960151672,-0.08138084411621094,0.6809835433959961,0.5973324179649353,-0.07337957620620728,0.7832108736038208,0.6278437376022339,-0.06466128677129745,0.7315734028816223,0.5743818283081055,-0.08778645098209381,0.7006165981292725,0.5981280207633972,-0.08390341699123383,0.6880954504013062,0.6267614960670471,-0.07620670646429062
two,0.7874728441238403,0.7669984102249146,4.948494733980624e-07,0.7208614349365234,0.7022913694381714,-0.0056385863572359085,0.6924014687538147,0.6379920244216919,-0.01891382783651352,0.6726619005203247,0.5942361950874329,-0.037454135715961456,0.6635289192199707,0.5618847012519836,-0.055357661098241806,0.7615708112716675,0.5489022135734558,-0.01751415617763996,0.7413929104804993,0.47224268317222595,-0.04116801545023918,0.7311421632766724,0.4221765100955963,-0.057791873812675476,0.724028468132019,0.3776966631412506,-0.0696636438369751,0.7829402089118958,0.5614628195762634,-0.03378338739275932,0.7706654071807861,0.4616660475730896,-0.06446300446987152,0.7585781216621399,0.39585500955581665,-0.08552069962024689,0.7520521879196167,0.34029918909072876,-0.09847766906023026,0.7908089756965637,0.5895659327507019,-0.05034220218658447,0.7332051396369934,0.5203868746757507,-0.08342456072568893,0.6933864951133728,0.5585668683052063,-0.08359835296869278,0.6782304644584656,0.592602550983429,-0.0761776864528656,0.7813523411750793,0.6271539926528931,-0.06768482178449631,0.727085292339325,0.5728357434272766,-0.090218186378479,0.6958879232406616,0.5954779386520386,-0.08596623688936234,0.6832070350646973,0.6236751675605774,-0.07836762070655823
two,0.7924183011054993,0.7666275501251221,5.051731477578869e-07,0.7266546487808228,0.6985718607902527,-0.0017046119319275022,0.7008704543113708,0.6326804161071777,-0.013604515232145786,0.6811095476150513,0.5879850387573242,-0.031321458518505096,0.6649680137634277,0.5625670552253723,-0.04889806732535362,0.7691641449928284,0.5476891994476318,-0.016444174572825432,0.7486678957939148,0.4724581837654114,-0.04026475176215172,0.7393158078193665,0.420671671628952,-0.05718431621789932,0.7334479689598083,0.37604808807373047,-0.06947064399719238,0.7879115343093872,0.5624344348907471,-0.034727178514003754,0.7727736830711365,0.46260979771614075,-0.06623100489377975,0.7590211033821106,0.3957479000091553,-0.08768629282712936,0.7534935474395752,0.3419177532196045,-0.10106401890516281,0.7909979820251465,0.5934624671936035,-0.052578095346689224,0.7320013642311096,0.5179634094238281,-0.08392786234617233,0.6937482357025146,0.5551509857177734,-0.07960952818393707,0.6831961870193481,0.5867795944213867,-0.06923173367977142,0.7777613997459412,0.6344414949417114,-0.0710742399096489,0.7226596474647522,0.571941614151001,-0.09046667814254761,0.6948499083518982,0.5940845608711243,-0.08233252167701721,0.6880841255187988,0.6221456527709961,-0.0721082016825676
two,0.7987205982208252,0.769884467124939,5.122706170368474e-07,0.7302995324134827,0.6961838006973267,0.008182062767446041,0.7091666460037231,0.6305442452430725,-0.000643484469037503,0.6896647810935974,0.5857723951339722,-0.0176951065659523,0.6692739725112915,0.5643545985221863,-0.03495240956544876,0.7760023474693298,0.5511016249656677,-0.006274390500038862,0.7557618021965027,0.47169965505599976,-0.027057399973273277,0.7475262880325317,0.4171733856201172,-0.041452452540397644,0.7423909902572632,0.37146076560020447,-0.05234557017683983,0.7915168404579163,0.5663264393806458,-0.029250962659716606,0.7740880250930786,0.4663507044315338,-0.06082221120595932,0.7596397995948792,0.4004403352737427,-0.08191000670194626,0.7543380260467529,0.34873563051223755,-0.09480013698339462,0.7900952696800232,0.596453070640564,-0.05102522298693657,0.7283419370651245,0.5177554488182068,-0.08030436933040619,0.6912649869918823,0.5531725287437439,-0.07343573123216629,0.6823975443840027,0.5823249220848083,-0.06140628457069397,0.7735031843185425,0.6358866691589355,-0.07288607954978943,0.7154468894004822,0.5689873099327087,-0.08865965157747269,0.6889837980270386,0.5880916714668274,-0.07852485030889511,0.6841678023338318,0.6146829724311829,-0.0672914907336235
